second,phase,fatigue,action,HR_zone,power_zone,target_HR,target_power,fatigue_score,fatigue_level,slope,reward,lat,lon,elevation
3089,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.017234324162830373,,uphill,1.8432099349832511,41.83562333,12.57100333,74.0
3090,cooldown,low,slow down,Z1,Z1,Z1,Z1,0.0069551422219547585,,flat,1.994545869032919,41.835655,12.57101,75.0
3091,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.005956475274773934,,flat,1.840900451713701,41.83568333,12.571015,75.0
3092,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.8597461469958885,41.83571167,12.57101667,75.0
3093,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.008536395824215257,,flat,1.9278955247050054,41.83574,12.57101667,75.0
3094,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.012663490990770784,,uphill,1.9583052440282522,41.83576833,12.571015,75.0
3095,cooldown,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.8356812612870588,41.83579833,12.57101,76.0
3096,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.9527698890497525,41.83582667,12.57100833,76.0
3097,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.006035293848492142,,flat,1.8338072590542238,41.83585667,12.57100333,76.0
3098,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.864843238555309,41.83588667,12.570995,76.0
3099,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.8078587580194743,41.83591667,12.57098333,76.0
3100,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.9157519446322686,41.83594333,12.570975,76.0
3101,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,uphill,1.9933247306599031,41.83597,12.57096333,76.0
3102,cooldown,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.9169358227771556,41.83599833,12.57094833,77.0
3103,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.001878243360505616,,flat,1.9270201721434648,41.83602667,12.57093,77.0
3104,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,uphill,1.8426781292283307,41.83605667,12.570915,77.0
3105,cooldown,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.9147511300858824,41.836085,12.57090333,78.0
3106,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.010092274183900254,,flat,1.8300349459430902,41.83611167,12.57089,78.0
3107,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.01950616524182344,,uphill,1.8325447889002329,41.83613833,12.57088,78.0
3108,cooldown,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.9131273055360873,41.836165,12.570875,79.0
3109,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.011922254026999474,,flat,1.861529405356727,41.83619,12.570865,79.0
3110,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.021764952249593787,,flat,1.9154328845086395,41.83621167,12.57085,79.0
3111,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.016879786617055418,,flat,1.9259133299416908,41.83623667,12.57084,79.0
3112,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.0194110522150007,,flat,1.8954254612167947,41.83625833,12.57083167,79.0
3113,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.01314545820569323,,downhill,1.954549256840157,41.83628167,12.570825,79.0
3114,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.02258014309719573,,flat,1.9135523203828648,41.83630833,12.570815,78.0
3115,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.026196961536033136,,flat,1.9102022365469216,41.83633333,12.570805,78.0
3116,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.006706450548527563,,flat,1.8955438112122673,41.83636,12.570795,78.0
3117,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.01336154068595871,,flat,1.832891875255763,41.83638667,12.57078833,78.0
3118,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.014920590104186626,,flat,1.8128497236768482,41.83641167,12.57078167,78.0
3119,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.021104134504381984,,flat,1.8836749952890177,41.836435,12.57077,78.0
3120,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.021174203174492773,,downhill,1.9959398116321576,41.83646167,12.570755,78.0
3121,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.01777462058515516,,flat,1.9824519719179927,41.83648333,12.57074,77.0
3122,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.009135377092857925,,flat,1.823880760743436,41.83650833,12.570725,77.0
3123,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.0020743061590783153,,flat,1.8729947220795946,41.836535,12.57070833,77.0
3124,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.8326535750880504,41.836535,12.57070833,77.0
3125,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.005990825284483849,,flat,1.8559775623388297,41.83659,12.57066667,77.0
3126,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.8854794440220464,41.83661833,12.57064833,77.0
3127,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.007271380286129518,,flat,1.9150823804247965,41.83664833,12.57062833,77.0
3128,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.003181713693310786,,flat,1.83084087335951,41.83667833,12.57060667,77.0
3129,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.013251527012886517,,flat,1.8798797499544095,41.83670833,12.57058667,77.0
3130,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.015760629637651416,,downhill,1.8262561465155058,41.83673833,12.57056833,77.0
3131,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.011856719992258466,,flat,1.8909188309194935,41.83676667,12.57055167,76.0
3132,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.0032438978813644197,,flat,1.8743148199279636,41.83679333,12.57053333,76.0
3133,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.016259145455099343,,flat,1.9523650874473055,41.83682333,12.570515,76.0
3134,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.006625535526928558,,flat,1.9622612739009067,41.83685333,12.57049667,76.0
3135,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.017095475604652497,,flat,1.8119983114499298,41.83688667,12.57048,76.0
3136,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.003018098562300139,,flat,1.8081197683272028,41.83691833,12.570465,76.0
3137,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.8701453839047744,41.83695167,12.57045167,76.0
3138,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,downhill,1.995001074448206,41.83698167,12.57043667,76.0
3139,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.0027771724105189882,,flat,1.8396287054422695,41.83701167,12.57042167,75.0
3140,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.8604723794123528,41.83704,12.57040667,75.0
3141,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.01289171899013016,,flat,1.8372250610450789,41.83707167,12.57039333,75.0
3142,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.9268437985732774,41.8371,12.57037667,75.0
3143,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.9616220576660686,41.83713,12.57036,75.0
3144,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.9552943110331125,41.83715833,12.57034333,75.0
3145,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.01230034698250319,,flat,1.847727038617315,41.83718667,12.570325,75.0
3146,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.008588944471535716,,flat,1.8956735613066007,41.837215,12.570305,75.0
3147,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.010297316536548069,,flat,1.851213400970058,41.83724333,12.57028667,75.0
3148,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.004442791560078527,,flat,1.9337442766333222,41.83727167,12.57026833,75.0
3149,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.011179101218853266,,flat,1.8457966118693157,41.83730167,12.57025167,75.0
3150,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.010506794190954972,,flat,1.9197162933546064,41.83733167,12.57023333,75.0
3151,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.015905842252589023,,uphill,1.9016777808948442,41.83736167,12.57022167,75.0
3152,cooldown,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.928085124665264,41.83739333,12.57020833,76.0
3153,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.8946238504534103,41.83742667,12.5702,76.0
3154,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,downhill,1.8051833838456341,41.83745833,12.57019833,76.0
3155,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.9780242990789307,41.83749,12.5702,75.0
3156,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.013547767850485183,,flat,1.9897197989368371,41.83751833,12.570205,75.0
3157,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.0019404347714939427,,flat,1.8455455471043496,41.83755167,12.57021833,75.0
3158,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.008553276382613226,,flat,1.8026127534349436,41.83758333,12.57023167,75.0
3159,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.000541805804806202,,flat,1.9833714923411248,41.83761333,12.57025,75.0
3160,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.013284518609149653,,flat,1.8041211921172258,41.83764,12.57027167,75.0
3161,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.8200103179562555,41.83766333,12.57029667,75.0
3162,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.010761157644861104,,flat,1.9493017841243845,41.83768333,12.570325,75.0
3163,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,downhill,1.8352513750314627,41.83770333,12.57036,75.0
3164,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.014133554236845898,,flat,1.9415963671753744,41.83772333,12.57039333,74.0
3165,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.0019704981795197357,,flat,1.9233173066665723,41.83774,12.57043,74.0
3166,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.9230782616221587,41.837755,12.570465,74.0
3167,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.005156478905170824,,flat,1.8056809217015146,41.837775,12.5705,74.0
3168,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.0003520007988612161,,flat,1.9789005485613829,41.837795,12.570535,74.0
3169,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.9999887158070893,41.837815,12.57056833,74.0
3170,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.8194246572638968,41.83783833,12.57060333,74.0
3171,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,uphill,1.8370205850487094,41.83785667,12.57063833,74.0
3172,cooldown,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.8310898592231402,41.83787167,12.57067667,75.0
3173,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.0014978148921870934,,flat,1.9113497640807084,41.83788667,12.57071333,75.0
3174,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,downhill,1.9231302055944954,41.83790167,12.57075,75.0
3175,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.8160961973765233,41.83792,12.570785,74.0
3176,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.01336465652607094,,flat,1.8152388933771424,41.83793667,12.57081833,74.0
3177,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.022042079669651077,,flat,1.8829363004292303,41.83795167,12.57085167,74.0
3178,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.02532330441058934,,flat,1.9333422648806962,41.83796667,12.570885,74.0
3179,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.012018246061143458,,flat,1.9591983448696897,41.83798333,12.57091833,74.0
3180,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.0019497245112352454,,flat,1.8629176044650244,41.838,12.57095167,74.0
3181,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.0004648827439473631,,flat,1.9618827521213382,41.83802,12.570985,74.0
3182,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.01110375637815103,,downhill,1.824857867481401,41.83803833,12.57102167,74.0
3183,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.011616449523440152,,flat,1.9269627823980808,41.83805667,12.57105667,73.0
3184,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.021122186232742354,,flat,1.803560885073592,41.83805667,12.57105667,73.0
3185,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.01929845689649457,,flat,1.9097983375497312,41.83809333,12.57112667,73.0
3186,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.023683828689649616,,flat,1.9747475218590462,41.83811,12.57116,73.0
3187,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.028683584435872777,,flat,1.984017525271316,41.83812833,12.571195,73.0
3188,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.013606796775145863,,flat,1.9893974049202274,41.83814833,12.57123,73.0
3189,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.02206172073816666,,downhill,1.9505051380555105,41.838165,12.571265,73.0
3190,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.004182120683427365,,flat,1.969884388405564,41.838185,12.57129833,72.0
3191,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.8766994727523205,41.83820333,12.57133,72.0
3192,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.00038804595370980834,,flat,1.8950209764851447,41.838225,12.57136333,72.0
3193,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.0036679078181176654,,flat,1.9091837625814512,41.838245,12.57139667,72.0
3194,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,uphill,1.8758487049750505,41.83826667,12.57142833,72.0
3195,cooldown,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.8378920682337716,41.83828667,12.57146333,73.0
3196,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.010552582605118361,,flat,1.9653678394728673,41.838305,12.57149833,73.0
3197,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.015130879303904846,,flat,1.9333244761264423,41.838325,12.57153167,73.0
3198,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.022966457974982816,,flat,1.997985960609928,41.83834,12.57156333,73.0
3199,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.023366754399429795,,downhill,1.81551048106889,41.83835833,12.57159833,73.0
3200,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.008749913534743407,,flat,1.877829026728407,41.83837667,12.57163333,72.0
3201,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.01706971302115676,,flat,1.8629731904188187,41.83839667,12.57166833,72.0
3202,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.019213826330462782,,flat,1.9393235426801207,41.83841333,12.571705,72.0
3203,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.020521881897945463,,downhill,1.994711037575543,41.83843167,12.57174167,72.0
3204,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.02786547374335017,,flat,1.978351253232784,41.83845,12.57177833,71.0
3205,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.011613706129348554,,flat,1.8954766306519382,41.83846833,12.57181167,71.0
3206,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.02127533320759825,,flat,1.9363005479037398,41.838485,12.57184833,71.0
3207,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.018717454566334193,,flat,1.8860141993397015,41.838505,12.57188167,71.0
3208,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.026559441363413566,,downhill,1.9570596613437485,41.838525,12.57191667,71.0
3209,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.018331620414810748,,flat,1.9824899558541715,41.83854333,12.57195167,70.0
3210,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.8145350701155072,41.838565,12.57198833,70.0
3211,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.0007969411478623757,,flat,1.8114325994408873,41.838585,12.57202167,70.0
3212,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,downhill,1.977046982228208,41.83860667,12.57205667,70.0
3213,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.8543347075777863,41.83863,12.57208667,69.0
3214,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.8699318175483453,41.838655,12.572115,69.0
3215,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.012083101759297143,,uphill,1.9873045272027943,41.83868167,12.57213833,69.0
3216,cooldown,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.8657412548979968,41.83871,12.57216,70.0
3217,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.013889625935106712,,flat,1.921805767992376,41.83874,12.57217167,70.0
3218,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.004216446346877565,,flat,1.967913895332653,41.83877,12.57217833,70.0
3219,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.964267768519996,41.8388,12.57217833,70.0
3220,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.0035517763326604725,,flat,1.9894095328548536,41.83882833,12.57217167,70.0
3221,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.00451101932944077,,flat,1.8097503393585699,41.83885833,12.57215833,70.0
3222,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.004389612510367158,,flat,1.9023404954665941,41.83888667,12.57214167,70.0
3223,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.0069880696784549836,,flat,1.969268811732572,41.838915,12.57212167,70.0
3224,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.8951261859874344,41.83894333,12.57209833,70.0
3225,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.008676435651216225,,flat,1.9693587660350076,41.83897,12.57207167,70.0
3226,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.01419148646945539,,flat,1.800106660637075,41.83899667,12.57204333,70.0
3227,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.00042975009469175363,,flat,1.986225871971602,41.83902167,12.572015,70.0
3228,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.013014957502578925,,flat,1.988792642130477,41.83904833,12.571985,70.0
3229,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.8918731644028124,41.839075,12.571955,70.0
3230,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.982581758651343,41.83910167,12.571925,70.0
3231,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.8517136645764651,41.83912667,12.57189667,70.0
3232,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.811820605715002,41.83915167,12.57186833,70.0
3233,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.864509111547983,41.83917833,12.57183833,70.0
3234,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.9356375749983772,41.83920167,12.57180833,70.0
3235,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.004171872957179172,,flat,1.871670656427085,41.83920167,12.57180833,70.0
3236,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.0017478327735742144,,flat,1.88247168453631,41.83925167,12.57175,70.0
3237,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.002839633983425706,,flat,1.8304618119661664,41.83927667,12.57172167,70.0
3238,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.848393903661088,41.83930333,12.571695,70.0
3239,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.003949818120612634,,flat,1.8092057269615196,41.83933167,12.57167,70.0
3240,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.9995087203252055,41.83936,12.571645,70.0
3241,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.00013908327220323618,,flat,1.8216043168695228,41.83936,12.571645,70.0
3242,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.007152026411762461,,flat,1.8268232620934945,41.83941167,12.571595,70.0
3243,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.017304165133805293,,flat,1.814657132764468,41.83943833,12.57157167,70.0
3244,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.009508579431516527,,flat,1.8173523018995297,41.83946333,12.57154667,70.0
3245,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,downhill,1.8100158479370585,41.83949,12.57152333,70.0
3246,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.8952825367775592,41.83951667,12.57150167,69.0
3247,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.005359001511343168,,downhill,1.8755641958856883,41.839545,12.57147667,69.0
3248,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.006250482756177624,,flat,1.9749419458614366,41.83957,12.57145,68.0
3249,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.00973324342933323,,flat,1.8741010949570422,41.83959833,12.57142667,68.0
3250,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.016871304772619014,,flat,1.8417932063401001,41.83962333,12.57140167,68.0
3251,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.018842910570744324,,flat,1.917530465268725,41.83965,12.571375,68.0
3252,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.018111011609966945,,flat,1.9878885555097332,41.83967833,12.57134833,68.0
3253,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.023834441966966307,,flat,1.9213404424144649,41.839705,12.57132,68.0
3254,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.009754962799159193,,flat,1.8550753661484551,41.839735,12.57129333,68.0
3255,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.012362968915752101,,flat,1.922426929410259,41.83976333,12.571265,68.0
3256,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.0114490463708068,,flat,1.9396548979975359,41.83979167,12.57123833,68.0
3257,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.01607521170535451,,flat,1.9457348954999505,41.83982,12.57120833,68.0
3258,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.0004898244430226033,,flat,1.849088401571731,41.83985,12.57118167,68.0
3259,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.0036798189064645285,,flat,1.8968994992337769,41.83987667,12.57115167,68.0
3260,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.014535671332696823,,uphill,1.8043302039963107,41.83987667,12.57115167,68.0
3261,cooldown,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.978586151206817,41.83993,12.57108833,69.0
3262,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.01074217505702724,,flat,1.9319859042617316,41.83995833,12.57105833,69.0
3263,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.005449524006042378,,flat,1.8225062352388783,41.83998833,12.57103,69.0
3264,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.01507973405157184,,flat,1.9117818902055133,41.84001833,12.57100333,69.0
3265,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.021788586185059772,,flat,1.8778749789883584,41.84004833,12.57097833,69.0
3266,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.028305566468438615,,downhill,1.8390435774273821,41.84007667,12.570955,69.0
3267,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.012366213812607949,,flat,1.845348673219775,41.84010833,12.57093167,68.0
3268,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.01465530096954318,,flat,1.829718902831418,41.84013667,12.57090667,68.0
3269,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.013362255973603522,,flat,1.9156991608702265,41.840165,12.57087833,68.0
3270,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.004740660749280155,,flat,1.8321620324212395,41.84019333,12.57085333,68.0
3271,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.00946179798457169,,flat,1.9780837668693394,41.84021833,12.57083167,68.0
3272,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.835439895010957,41.84025167,12.57079833,68.0
3273,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.9563273562171921,41.84028,12.57077,68.0
3274,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.8887060022452942,41.84030833,12.57074167,68.0
3275,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.007140371111185848,,flat,1.9235327765944112,41.84033833,12.570715,68.0
3276,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.9908835831854075,41.84036667,12.57069,68.0
3277,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.009018644312547081,,flat,1.8357736320926208,41.840395,12.570665,68.0
3278,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.847516476399647,41.84042333,12.57063667,68.0
3279,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.9111249070853895,41.84045167,12.57060833,68.0
3280,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.9541381735673025,41.84048,12.57058,68.0
3281,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.918074865365871,41.84050167,12.57055833,68.0
3282,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,uphill,1.9496168103808462,41.84053,12.57053167,68.0
3283,cooldown,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.9098903569111294,41.84056333,12.57049833,69.0
3284,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.01211386910223585,,flat,1.8029732034067043,41.84058833,12.57046833,69.0
3285,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.00578946762322287,,uphill,1.9230979200678466,41.840615,12.57043833,69.0
3286,cooldown,low,slow down,Z1,Z1,Z1,Z1,0,,flat,1.9164951453704486,41.84064333,12.57041,70.0
3287,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.012724507255685061,,flat,1.8234303276270647,41.84067,12.57038167,70.0
3288,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.021288585297342188,,flat,1.931383354627809,41.84069833,12.57035,70.0
3289,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.026646642408924746,,flat,1.9173869623641218,41.840725,12.57031667,70.0
3290,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.025878617280279143,,flat,1.8924670532364103,41.84075333,12.570285,70.0
3291,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.01608192913985913,,flat,1.9269241730192277,41.84078167,12.570255,70.0
3292,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.017027917582888612,,flat,1.9607980824902542,41.84081167,12.57022667,70.0
3293,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.003614956876608622,,flat,1.8054007250835924,41.840845,12.57020167,70.0
3294,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.8178338466351938,41.840875,12.57017833,70.0
3295,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.8287935088811813,41.840875,12.57017833,70.0
3296,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.00022765997163746573,,flat,1.9782031509250377,41.840935,12.57012833,70.0
3297,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.0014962374064530438,,flat,1.801251170556401,41.840965,12.57009667,70.0
3298,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.00777307222705198,,downhill,1.9037202392981525,41.840965,12.57009667,70.0
3299,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.896303953407684,41.84102333,12.57004333,69.0
3300,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.0015423799553492532,,downhill,1.8992336629655442,41.84105333,12.57001667,69.0
3301,cooldown,low,keep going,Z1,Z1,Z1,Z1,0,,flat,1.946530900948512,41.84108167,12.56999,68.0
3302,cooldown,low,keep going,Z1,Z1,Z1,Z1,0.0005203729139097629,,flat,1.9739813624624902,41.84110833,12.56996,68.0
