second,phase,fatigue,action,HR_zone,power_zone,target_HR,target_power,fatigue_score,fatigue_level,slope,reward,lat,lon,elevation
177,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2890266732208593,45.18754833,10.79026167,23.0
178,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2258490583673973,45.18752,10.79026833,23.0
179,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,uphill,2.2454071368087893,45.187495,10.790275,23.0
180,warmup,low,keep going,Z1,Z1,Z1,Z1,0.006737874201658568,,flat,2.548765047840535,45.187475,10.790275,24.0
181,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.211168758949386,45.18745333,10.790275,24.0
182,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.1512928075534297,45.18743,10.79027,24.0
183,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.221312369057407,45.18741333,10.79025333,24.0
184,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.1179108962540303,45.187395,10.79024,24.0
185,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2815981227754585,45.18737667,10.79023833,24.0
186,warmup,low,slow down,Z1,Z1,Z1,Z1,0.0018303677268425543,,flat,2.1013786110755075,45.18735833,10.79024,24.0
187,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.238599155132628,45.18733833,10.790245,24.0
188,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.181263662657498,45.18732167,10.79024333,24.0
189,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.242937613842043,45.18730667,10.79024,24.0
190,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2793815259396224,45.18729,10.79023333,24.0
191,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2460387925331795,45.18727333,10.79022333,24.0
192,warmup,low,slow down,Z1,Z1,Z1,Z1,0.002418330537972812,,flat,2.2493127801774557,45.18726,10.790215,24.0
193,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2451103373242676,45.18724167,10.79021333,24.0
194,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.221843925854431,45.18721833,10.79021833,24.0
195,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.190328556019418,45.18719833,10.79022333,24.0
196,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2923774118640976,45.18718167,10.790225,24.0
197,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2721570920169762,45.187165,10.79022667,24.0
198,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.116455990502958,45.18714167,10.79023167,24.0
199,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.1790161601389895,45.18712,10.79023167,24.0
200,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,uphill,2.1763756826593053,45.18710167,10.79022833,24.0
201,warmup,low,keep going,Z1,Z1,Z1,Z1,0,,flat,2.5617495567641524,45.18708167,10.79022667,25.0
202,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.1390226038706257,45.18706167,10.79022167,25.0
203,warmup,low,slow down,Z1,Z1,Z1,Z1,0.0023201837248731337,,flat,2.2852507259761423,45.18704,10.79021833,25.0
